dur,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,attack_cat,label
-0.06803038331277844,-1.4530389860738773,0.5442499468647505,3.600291166019279,-2.6109557077159704,1.243997785642801,-1.3121020445854275,2.113712025180279,1.4544526717955992,0.06409317010565685,-0.5813073883399602,0.3193992377224194,0.17237085508723138,-0.22706516564371237,3.0279357773478783,-3.8942691566235585,3.019825115905838,-0.4616477458590575,1.8282955970284678,7.42497689958487,Analysis,1
-1.3856641974338435,-1.4241262346846608,-0.9271128306463181,4.503057993568748,-4.755284325424642,-2.9390002927527665,2.4977004467894526,-2.500040903945444,0.14556948043974274,0.8375707462399764,1.5150263841047142,2.3851925247887107,-11.966703808818906,-0.754717836942107,-0.43541597401264265,0.5151000509790855,4.4023404729188504,-0.7324100363594926,-2.0317236449659637,-0.6816962802682609,Normal,0
-1.9444543265574294,1.9309608494930979,3.961469369678377,-0.3854780154467159,1.3105277106517432,0.8284046354426837,-0.8372927419415053,3.119179683527485,-0.05130812440863104,-2.1743033847351185,-0.7778127881608037,0.8410322475778236,5.231625262211516,1.3712713963032201,-2.5495374315388624,-2.435577420838298,0.3968997278218085,-0.13536004063207652,0.07355171786571502,1.8178131261331858,Generic,1
3.5522626409082982,-4.968769119764541,-2.335409567763904,2.9644906767274053,-5.900068313408498,1.5026840019175722,-1.2923835183976664,0.37779012051622884,-0.697631905399534,-0.26150571501174846,-0.05289232502541122,1.1262169344838335,-3.2924235630497605,1.527185144183875,2.562318879225721,-1.6191936520453916,3.527344416974581,-0.2843463574743425,2.6645442029111264,3.395867732218635,Exploits,1
0.8647942326818115,0.3126032605694957,5.064507840207643,2.990339947331067,3.2650761161240425,1.0838815398319324,2.4858375753113533,3.486410076856795,-1.3558930257612087,-0.5407229816324284,-0.10330701666649811,-0.7359925622689203,14.390279356985912,-0.42143224839021776,-3.390506156289799,-2.1987693768077508,-0.3002382542332851,0.5535059868540404,0.5073583809946867,1.119575571419165,Exploits,1
-1.5761758174414346,0.4585549934156381,-1.675414441789051,0.7215818884088767,2.629023828418562,3.554003075957117,5.934247233755414,-1.8814239636329764,0.7423329335252394,0.29258102638406325,0.8973517023216558,-3.478411532295758,6.3070312786427145,-0.8084963992003955,-0.21269557816907714,1.4655628101812184,-1.976898310186067,0.17598818952546053,-0.1670875326252741,5.720150887766727,Normal,0
0.22806648615807656,-2.3744442400386996,-3.2514427950031255,-0.2930756786972073,-0.7006755772439088,-2.6416211095723474,4.291819070064377,1.4972365355072292,0.8724057467581466,1.8519855440148252,0.3856859266804977,1.030814181049233,-4.195562527986978,1.3157491868740676,-2.7974040524746986,0.49676735863710575,5.3597588704725565,-1.1823769376187656,1.5220306705284545,-1.3035228830097605,Analysis,1
-2.8705097785734415,3.340229022912138,-5.684375978449806,1.1912703177991677,3.8870231220540097,4.212431184925752,2.3030920686152525,-0.5341842679905998,-0.19655168210386603,0.16619189811255208,-0.5248496518491927,-1.091885025700544,3.8935495575581935,-0.6406557262793336,1.421058071345886,2.270307538761391,0.31356063850005755,-0.8935221249933404,1.2271834288328611,6.161014066604291,Normal,0
-0.6186069668085296,2.23409330850332,5.584184742871374,2.603503216815106,-1.325828394127606,-1.4623996345884067,0.29605412015062355,-3.141459519816639,0.22141059728852408,-0.18407372491165752,-0.3060162593896654,-3.2266579382904634,3.1524823267037942,1.6680284385448894,-1.649579333704997,0.32943058759650135,-2.65815960694212,0.932683609622001,-0.4571135549923879,-1.136161409562095,Normal,0
-3.063855914690326,3.5306756008103575,-8.648639593302837,-1.6715411925151435,-0.8087174555477343,2.9725675927490296,2.8302706600671543,-3.677605077728379,0.9845090725367348,2.2580889790380407,-0.43961482255903966,1.4004354396829024,-3.81993539471232,-1.0849213054775788,-2.7689684626274005,3.042017012026392,-0.14683601322853113,-0.014436018759578981,-0.12960821326215988,-1.7114258876844,Normal,0
-2.321634133470666,-0.19739648655636266,-7.794289670658653,-0.2290391385372188,-1.0532258393423073,2.377621656264872,1.7363267942358338,-1.685124484674176,2.6292382021284117,1.702702068367376,0.83589415114035,1.6921937349509681,-6.836692936431599,-0.6069179674999988,2.330776230646972,0.6384552578199527,1.1430930962499644,-0.05281424781697,-0.41189159073744464,3.5345407063167933,Fuzzers,1
-0.44755986850184415,4.0998806267241985,-5.911236623547479,-2.7864167106313262,-0.9827303279750388,1.5681358840711355,-3.908918262858252,-3.1832506845221054,1.331746056956171,0.771055592142144,-0.889738750373621,0.612463727961716,-1.938294512039941,0.8746341114616556,0.16755109943714963,0.2795735019088925,0.4341403512497086,0.08191091339751748,4.025539530327638,0.21462657094993137,Normal,0
-2.54223287619227,2.621101012097812,-0.5717543896259993,-1.8104077771640443,0.11611501851577177,0.9114537827975074,-3.0931958791325123,-1.631988708738648,-0.36516508141544946,-1.813293991982356,-0.13231491652930216,-1.8012688644590933,5.198330886101743,0.22545637737145813,-0.6113244576173047,-1.2065460863722022,-2.926124788407617,0.2141300436889329,4.119754474913116,2.41754805664721,Normal,0
-2.830648184129751,3.581662301624466,3.498689856419931,-3.3743760700346366,0.5174383301359844,3.405980357099297,1.479109546824669,1.8572160522937633,1.419302649277867,-0.9847844086115751,-0.02237733411017302,-3.636602667116874,1.648240128995628,1.7950589674972575,-1.1590781822078644,-0.1566259917192332,-0.24700516297580744,1.4161423815417427,-0.9327837801127741,5.937624327796836,Reconnaissance,1
2.3351455493307616,1.8582578723312997,-2.991671084719557,0.0639093518864462,3.5484094978849323,-1.0770832084214628,-2.2209391260493616,-1.6136561173531434,-0.7357455536280098,0.271502858798076,1.200996333626334,-0.3982696111768238,0.6212216888134069,1.0896024673459852,2.072200226235936,2.9907988760259316,0.9096833362948606,1.2956237825925556,2.3311383008271314,-1.8485338273767353,Normal,0
-0.7557000897212724,0.27825807102150746,-1.9180858413579664,3.7110837118971207,-0.06587663775488739,-2.974108271635692,3.2177356729608135,-2.844913269301089,-0.5738805396610188,1.153677276343716,0.4965738871826296,-1.8583927935732856,-2.769731278467357,0.9728676418083031,-1.2888003236342205,5.258637648913752,0.5472940796747623,0.018803012825838537,0.009056560983346396,-4.325145603701712,Normal,0
4.202621651906166,-0.701028940172184,-2.9109106002633647,1.0236622067602659,-2.7782409395768375,-0.9884374105830287,-9.267576340313894,-3.2520457925881425,-1.995013484671699,-1.6737033652213542,-0.5308739961123049,2.22705460665656,-10.381670867268342,-0.816481306964039,6.297892726909999,4.934393605141606,-1.8498879106782633,1.8231391320249368,-0.6458217646194266,-7.319087832836173,Fuzzers,1
-1.0882592525287307,1.603152750189134,-1.396887892489255,-1.3520698966812983,-2.768980376830615,1.9407902231817444,-1.6611259338581044,-0.9294706162381201,-0.4509938670467188,0.45069257911131977,0.13294893361066681,0.945574870604978,-5.831970801107003,-0.9755105863005183,1.5371430823458416,-2.02775970780565,1.5339785681401454,0.4009481381080697,-0.14182893242130956,4.09477630570899,Backdoor,1
-1.0004171329266014,2.0201833643519125,-7.518065583512792,2.5548872912324754,-0.3841524949679913,2.1475921809842533,-1.0280033815890723,-2.253375776559526,-2.2290281873998135,4.410472554804329,-1.0491553410602337,0.20584371711273208,2.939656559269249,0.4601201871158502,2.2388946035652078,0.04613324821278075,-2.3898526901967783,-0.9308282094389763,1.8609871582689714,0.03437480692301342,Normal,0
-0.013103744429938669,-0.8874429154304071,0.18381492507493508,-1.595808977496464,0.504340033979038,-0.9014390850537648,3.2953632442413103,-1.2314814312945082,-0.15029167852068678,0.23868793067761107,1.0160303936045114,-1.1070472695609672,-5.046490066152807,-0.21516087319502553,0.4800314385168093,0.39761729936499046,1.965433144893315,0.21644850949344063,-1.0282814335768546,2.6340527713119934,Fuzzers,1
-1.8109322276282143,-0.6020818054743526,-3.880992531059416,-1.2653834353437867,-0.007823474279746723,1.6570588898768013,4.189448977001067,-1.23731200860227,-0.4670784718230585,3.430275472999956,0.32894947683816733,-2.054302287603588,5.125895252061709,-0.8252982988286389,-1.551003125045848,-0.5229827497784785,-3.786353579914628,-0.0036568029911966345,0.504063796622246,0.22589357767299112,Normal,0
0.37180276838415205,2.6621066213970885,-9.73698119608038,-2.2029025117665593,0.8344995674716494,-0.7416400921607924,-1.3701180087427123,-4.393468471220599,1.5582729897346623,3.363396718135668,-0.3456114159169913,0.20509526625153995,0.5628420138479882,-1.8302562104126654,-0.8563339295801997,1.924033166475471,-0.3463080423704571,0.12687474079670522,5.482603693264373,-3.992880330794243,Normal,0
-1.123333146638421,-0.06324522094665785,2.374381025094622,3.64581760190443,-1.312512723620179,0.5594880470780407,1.5485343532259868,5.231712965548937,-1.6182671890502973,0.040750285494988825,1.7882156399829787,0.8415777380854009,13.10682546427495,-0.5430191352459328,-6.665234465866615,-3.4980669880023836,1.992182856601074,-1.129612361808736,3.6192886770417143,-0.3877181007049294,Backdoor,1
1.1530842016485856,1.947518498747828,4.101811762967548,-1.5205141646150813,-1.0936787291535826,0.5182411386237242,-3.8751944986236664,1.5954841711546526,-0.4266362434566224,-0.5524662148286179,0.9879437541091474,-1.1392882659303356,-1.4674266814279884,0.4095207618629686,1.4564795618589583,-0.8301391920600787,0.45987868269133725,0.736326867412079,-0.37288286140249294,1.0066745055448405,Worms,1
-1.5546466722686119,1.963416508632673,-1.0473724875590187,-3.2097208976848917,1.299111261191005,2.6805906161590847,0.8308392797083763,0.22879300687675985,0.2423142574513812,0.4052850050777731,-0.01693858290554884,-2.9869129617251318,5.839621781240657,-1.059668557457832,-0.4476436953122368,-1.6991660153245172,-1.1081075396709188,0.9005367329806482,2.931461441070616,5.608366400214391,Normal,0
1.6991751611777448,2.9548028286594663,7.128734388966913,-0.07389138370598047,-1.1134648290086129,1.855860500761561,-6.197353639456341,-0.9836099336381021,-1.3527348851099972,-4.277801037133251,1.6979655193513756,0.9475887066496209,-3.4218622930985143,2.1868009974432265,2.4813850258627568,-0.11130146293706256,-1.02271578830061,-1.436211925529107,-3.3436766592643674,0.7138919197868359,Normal,0
0.43017941450979313,-1.384628153724973,-0.8882098829171334,1.2482195530187807,0.8426919766081165,-0.5234799410600828,1.0461721867926108,2.437255128301122,0.08870358310773845,2.490128574263661,1.8869092859122965,0.45173976794596316,5.019697406474793,1.1755239713559191,-0.09419385587999907,-2.8141048114212315,0.6202012447355765,-1.1949378259506007,1.337568909893699,0.7997737345656968,Exploits,1
-1.4784665152455925,2.2292749204325393,2.7711712574717255,3.211965704677497,-0.43100329625018674,-2.1584331907889514,0.7070746223538266,-2.679226907907679,0.5669309652814761,0.7686821003381739,2.7509485335216635,-1.6478685891639802,-3.2576059531127024,0.8535519082398223,0.37593700069497715,2.0393411421030794,-0.9563047422323674,1.6129713899394713,-2.404465515404203,-1.6255634575196773,Normal,0
1.2635723897007223,2.237468647034821,-5.8497484752974955,-2.5556118159062136,4.612101784518662,-0.5967424035469409,2.0851823722985743,-3.818455259519248,0.5126717660618848,-0.8588185956708232,0.1782864895135976,-0.46884661388765314,0.16474098391359815,0.20869630408367235,-1.872785316853525,4.8788479807026155,2.2576848862383363,0.8677984994352393,3.4452937825792382,-1.8472714803959986,Normal,0
-3.8520198895601685,-0.47806657539177366,-7.053415288252641,1.5821090632854586,1.8268658245887819,-0.745199709257532,3.5323522361909165,-1.7591431006124778,0.02690518329032648,-0.5716621940053386,-0.1812987856697749,3.3986410460084073,-3.914483702366674,0.12748158779368524,-1.4183609710582283,2.4029876291321277,1.200542438388342,2.1585006059162986,-0.29308336571576366,-1.0583946518036185,Normal,0
